n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max
2.520e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.607e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.502e-01	1.287e-01	1.704e-01	1.219e-01	1.018e-01	1.308e-01	8.860e-02	7.500e-02	1.125e-01	7.500e-02	4.265e-02	1.000e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.607e-01	1.543e-01	1.696e-01	1.312e-01	1.219e-01	1.374e-01	9.605e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
2.530e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.607e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.502e-01	1.287e-01	1.704e-01	1.219e-01	1.018e-01	1.308e-01	8.860e-02	7.500e-02	1.125e-01	7.500e-02	4.899e-02	1.000e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.607e-01	1.543e-01	1.696e-01	1.312e-01	1.219e-01	1.374e-01	9.605e-02	8.408e-02	1.097e-01	6.379e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.937e-02
2.540e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.607e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.509e-01	1.266e-01	1.704e-01	1.219e-01	1.018e-01	1.299e-01	8.927e-02	7.500e-02	1.152e-01	7.500e-02	4.899e-02	1.018e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.607e-01	1.552e-01	1.696e-01	1.318e-01	1.219e-01	1.374e-01	9.808e-02	8.124e-02	1.083e-01	6.379e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.937e-02
2.550e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.488e-01	1.266e-01	1.704e-01	1.219e-01	1.018e-01	1.299e-01	8.927e-02	7.500e-02	1.152e-01	7.500e-02	4.899e-02	1.018e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.601e-01	1.552e-01	1.696e-01	1.318e-01	1.219e-01	1.374e-01	9.808e-02	8.124e-02	1.083e-01	6.782e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.937e-02
2.560e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.488e-01	1.266e-01	1.698e-01	1.209e-01	1.018e-01	1.299e-01	8.927e-02	7.155e-02	1.152e-01	7.822e-02	4.899e-02	1.018e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.601e-01	1.552e-01	1.696e-01	1.318e-01	1.219e-01	1.374e-01	9.808e-02	8.124e-02	1.083e-01	6.782e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.937e-02
2.570e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.505e-01	1.261e-01	1.691e-01	1.209e-01	1.018e-01	1.290e-01	8.927e-02	7.155e-02	1.152e-01	7.822e-02	4.899e-02	1.018e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.607e-01	1.552e-01	1.693e-01	1.318e-01	1.219e-01	1.374e-01	9.808e-02	8.124e-02	1.078e-01	6.782e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.937e-02
2.580e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.505e-01	1.261e-01	1.691e-01	1.209e-01	1.018e-01	1.293e-01	8.927e-02	7.155e-02	1.152e-01	7.500e-02	4.899e-02	1.000e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.613e-01	1.552e-01	1.696e-01	1.317e-01	1.219e-01	1.374e-01	9.605e-02	8.124e-02	1.068e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	5.937e-02
2.590e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.244e-01	1.691e-01	1.209e-01	1.036e-01	1.308e-01	8.927e-02	6.782e-02	1.139e-01	7.500e-02	4.265e-02	1.000e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.601e-01	1.552e-01	1.696e-01	1.317e-01	1.219e-01	1.374e-01	9.605e-02	8.124e-02	1.068e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	5.937e-02
2.600e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.244e-01	1.691e-01	1.209e-01	1.052e-01	1.317e-01	8.927e-02	6.782e-02	1.139e-01	7.500e-02	4.265e-02	1.000e-01	4.265e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.601e-01	1.543e-01	1.696e-01	1.317e-01	1.219e-01	1.374e-01	9.605e-02	8.124e-02	1.068e-01	6.379e-02	5.449e-02	8.292e-02	4.265e-02	3.500e-02	5.937e-02
2.610e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.244e-01	1.721e-01	1.209e-01	1.052e-01	1.317e-01	8.927e-02	6.782e-02	1.139e-01	7.500e-02	4.265e-02	1.000e-01	4.899e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.601e-01	1.556e-01	1.696e-01	1.317e-01	1.219e-01	1.377e-01	9.605e-02	8.124e-02	1.078e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	5.937e-02
2.620e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.244e-01	1.721e-01	1.209e-01	1.052e-01	1.316e-01	8.927e-02	6.782e-02	1.125e-01	7.155e-02	4.265e-02	1.000e-01	4.899e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.620e-01	1.556e-01	1.696e-01	1.317e-01	1.236e-01	1.377e-01	9.605e-02	8.292e-02	1.078e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.630e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.244e-01	1.746e-01	1.209e-01	1.043e-01	1.308e-01	8.927e-02	6.782e-02	1.125e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.620e-01	1.556e-01	1.698e-01	1.317e-01	1.219e-01	1.377e-01	9.605e-02	8.292e-02	1.078e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.640e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.207e-01	1.718e-01	1.209e-01	1.043e-01	1.308e-01	8.927e-02	6.782e-02	1.125e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.620e-01	1.556e-01	1.698e-01	1.318e-01	1.219e-01	1.374e-01	9.605e-02	8.292e-02	1.078e-01	6.379e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.937e-02
2.650e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.187e-01	1.718e-01	1.209e-01	1.043e-01	1.308e-01	8.927e-02	6.782e-02	1.139e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.622e-01	1.559e-01	1.675e-01	1.318e-01	1.225e-01	1.374e-01	9.605e-02	8.292e-02	1.078e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.660e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.505e-01	1.187e-01	1.718e-01	1.209e-01	1.043e-01	1.299e-01	8.927e-02	6.782e-02	1.139e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.781e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.620e-01	1.559e-01	1.675e-01	1.318e-01	1.225e-01	1.374e-01	9.605e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.670e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.505e-01	1.187e-01	1.718e-01	1.209e-01	1.043e-01	1.299e-01	8.927e-02	6.782e-02	1.152e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	1.620e-01	1.562e-01	1.675e-01	1.318e-01	1.225e-01	1.377e-01	9.605e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.680e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.187e-01	1.718e-01	1.199e-01	1.052e-01	1.299e-01	8.927e-02	6.782e-02	1.139e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.617e-01	1.562e-01	1.669e-01	1.317e-01	1.225e-01	1.386e-01	9.391e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.690e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.187e-01	1.718e-01	1.199e-01	1.043e-01	1.308e-01	9.121e-02	6.782e-02	1.125e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.620e-01	1.567e-01	1.680e-01	1.317e-01	1.225e-01	1.386e-01	9.391e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.700e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.718e-01	1.199e-01	1.043e-01	1.305e-01	9.165e-02	6.782e-02	1.125e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.616e-01	1.567e-01	1.680e-01	1.318e-01	1.225e-01	1.386e-01	9.391e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.710e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.691e-01	1.199e-01	1.043e-01	1.305e-01	9.165e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.614e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.608e-01	1.567e-01	1.683e-01	1.295e-01	1.213e-01	1.386e-01	9.391e-02	8.292e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.720e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.632e-01	1.199e-01	1.023e-01	1.305e-01	9.165e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.614e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.608e-01	1.567e-01	1.683e-01	1.295e-01	1.219e-01	1.386e-01	9.391e-02	8.124e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.730e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.487e-01	1.158e-01	1.632e-01	1.199e-01	1.023e-01	1.305e-01	8.927e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.708e-01	2.614e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.608e-01	1.567e-01	1.683e-01	1.318e-01	1.219e-01	1.386e-01	9.391e-02	8.124e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.740e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.672e-01	1.192e-01	1.023e-01	1.305e-01	8.927e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.635e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.608e-01	1.553e-01	1.683e-01	1.333e-01	1.219e-01	1.386e-01	9.391e-02	8.292e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.750e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.672e-01	1.192e-01	1.043e-01	1.299e-01	8.927e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.635e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.620e-01	1.553e-01	1.683e-01	1.333e-01	1.219e-01	1.386e-01	9.391e-02	8.292e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.760e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.500e-01	1.158e-01	1.672e-01	1.205e-01	1.043e-01	1.299e-01	8.927e-02	6.782e-02	1.110e-01	7.155e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.635e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.620e-01	1.553e-01	1.683e-01	1.333e-01	1.213e-01	1.386e-01	9.391e-02	8.408e-02	1.078e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
2.770e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.494e-01	1.158e-01	1.674e-01	1.205e-01	1.043e-01	1.299e-01	8.927e-02	6.782e-02	1.134e-01	6.782e-02	4.265e-02	1.000e-01	5.449e-02	2.487e-02	7.500e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.635e-01	2.781e-01	2.692e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.620e-01	1.542e-01	1.696e-01	1.333e-01	1.213e-01	1.386e-01	9.391e-02	8.408e-02	1.083e-01	6.379e-02	5.449e-02	8.124e-02	4.265e-02	2.487e-02	5.937e-02
