n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max
4.030e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.321e-01	4.138e-01	3.172e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.552e-01	5.383e-01	5.834e-01	3.731e-01	3.514e-01	3.928e-01	2.548e-01	2.372e-01	2.810e-01	1.597e-01	1.434e-01	1.910e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.777e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.341e-01	5.434e-01	3.490e-01	3.403e-01	3.586e-01	2.079e-01	1.969e-01	2.193e-01	9.793e-02	8.793e-02	1.076e-01
4.040e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.172e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.548e-01	5.383e-01	5.831e-01	3.728e-01	3.514e-01	3.928e-01	2.552e-01	2.372e-01	2.810e-01	1.621e-01	1.438e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.777e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.341e-01	5.431e-01	3.490e-01	3.400e-01	3.586e-01	2.072e-01	1.969e-01	2.200e-01	9.793e-02	8.793e-02	1.083e-01
4.050e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.172e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.548e-01	5.383e-01	5.824e-01	3.728e-01	3.517e-01	3.928e-01	2.552e-01	2.372e-01	2.810e-01	1.634e-01	1.438e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.324e-01	5.431e-01	3.490e-01	3.400e-01	3.593e-01	2.072e-01	1.969e-01	2.200e-01	9.793e-02	8.793e-02	1.083e-01
4.060e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.172e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.562e-01	5.383e-01	5.824e-01	3.731e-01	3.514e-01	3.928e-01	2.552e-01	2.372e-01	2.800e-01	1.648e-01	1.448e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.324e-01	5.431e-01	3.490e-01	3.400e-01	3.590e-01	2.072e-01	1.976e-01	2.200e-01	9.724e-02	8.793e-02	1.083e-01
4.070e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.190e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.569e-01	5.383e-01	5.824e-01	3.731e-01	3.514e-01	3.931e-01	2.552e-01	2.372e-01	2.800e-01	1.655e-01	1.448e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.486e-01	3.400e-01	3.590e-01	2.072e-01	1.976e-01	2.200e-01	9.724e-02	8.828e-02	1.083e-01
4.080e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.569e-01	5.376e-01	5.824e-01	3.734e-01	3.514e-01	3.931e-01	2.552e-01	2.372e-01	2.793e-01	1.655e-01	1.448e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.486e-01	3.403e-01	3.590e-01	2.072e-01	1.976e-01	2.200e-01	9.862e-02	8.862e-02	1.076e-01
4.090e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.321e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.569e-01	5.376e-01	5.824e-01	3.734e-01	3.514e-01	3.931e-01	2.552e-01	2.372e-01	2.800e-01	1.655e-01	1.438e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.469e-01	3.403e-01	3.590e-01	2.072e-01	1.983e-01	2.200e-01	9.862e-02	8.862e-02	1.076e-01
4.100e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.328e-01	3.121e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.583e-01	5.366e-01	5.831e-01	3.734e-01	3.514e-01	3.934e-01	2.555e-01	2.372e-01	2.803e-01	1.659e-01	1.438e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.472e-01	3.403e-01	3.603e-01	2.079e-01	1.983e-01	2.203e-01	9.862e-02	8.862e-02	1.086e-01
4.110e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.328e-01	3.138e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.583e-01	5.359e-01	5.831e-01	3.731e-01	3.521e-01	3.934e-01	2.555e-01	2.372e-01	2.803e-01	1.659e-01	1.428e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.207e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.476e-01	3.403e-01	3.603e-01	2.079e-01	1.983e-01	2.203e-01	9.862e-02	8.862e-02	1.086e-01
4.120e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.328e-01	3.138e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.583e-01	5.352e-01	5.828e-01	3.731e-01	3.521e-01	3.945e-01	2.555e-01	2.372e-01	2.810e-01	1.655e-01	1.428e-01	1.917e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.431e-01	3.476e-01	3.403e-01	3.603e-01	2.079e-01	1.979e-01	2.197e-01	9.862e-02	8.828e-02	1.086e-01
4.130e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.383e-01	3.103e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.583e-01	5.345e-01	5.828e-01	3.728e-01	3.521e-01	3.945e-01	2.555e-01	2.372e-01	2.817e-01	1.655e-01	1.441e-01	1.917e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.138e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.417e-01	3.476e-01	3.400e-01	3.617e-01	2.079e-01	1.979e-01	2.197e-01	9.931e-02	8.828e-02	1.086e-01
4.140e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.793e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.383e-01	3.103e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.583e-01	5.345e-01	5.828e-01	3.728e-01	3.524e-01	3.948e-01	2.552e-01	2.372e-01	2.817e-01	1.645e-01	1.441e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.417e-01	3.483e-01	3.403e-01	3.610e-01	2.097e-01	1.979e-01	2.197e-01	9.931e-02	8.828e-02	1.086e-01
4.150e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.383e-01	3.103e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.586e-01	5.348e-01	5.828e-01	3.728e-01	3.524e-01	3.948e-01	2.552e-01	2.369e-01	2.817e-01	1.645e-01	1.441e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.421e-01	3.483e-01	3.403e-01	3.610e-01	2.097e-01	1.976e-01	2.197e-01	9.931e-02	8.828e-02	1.086e-01
4.160e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.383e-01	3.103e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.586e-01	5.341e-01	5.828e-01	3.728e-01	3.524e-01	3.948e-01	2.559e-01	2.369e-01	2.824e-01	1.645e-01	1.441e-01	1.914e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.324e-01	5.421e-01	3.479e-01	3.403e-01	3.610e-01	2.097e-01	1.976e-01	2.183e-01	9.931e-02	8.828e-02	1.086e-01
4.170e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.065e-01	3.383e-01	3.103e-01	2.608e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.607e-01	5.341e-01	5.828e-01	3.728e-01	3.524e-01	3.948e-01	2.562e-01	2.369e-01	2.824e-01	1.645e-01	1.445e-01	1.914e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.421e-01	3.479e-01	3.403e-01	3.610e-01	2.097e-01	1.976e-01	2.176e-01	9.931e-02	8.828e-02	1.086e-01
4.180e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.383e-01	3.103e-01	2.611e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.607e-01	5.341e-01	5.828e-01	3.731e-01	3.524e-01	3.948e-01	2.562e-01	2.369e-01	2.814e-01	1.638e-01	1.445e-01	1.914e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.386e-01	5.324e-01	5.421e-01	3.479e-01	3.403e-01	3.614e-01	2.114e-01	1.972e-01	2.166e-01	9.931e-02	8.828e-02	1.090e-01
4.190e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.350e-01	3.103e-01	2.611e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.828e-01	3.731e-01	3.510e-01	3.948e-01	2.566e-01	2.369e-01	2.793e-01	1.638e-01	1.445e-01	1.914e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.386e-01	5.324e-01	5.421e-01	3.472e-01	3.390e-01	3.610e-01	2.114e-01	1.972e-01	2.169e-01	9.862e-02	8.828e-02	1.090e-01
4.200e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.632e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.350e-01	3.103e-01	2.611e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.831e-01	3.745e-01	3.510e-01	3.948e-01	2.569e-01	2.369e-01	2.793e-01	1.648e-01	1.438e-01	1.924e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.324e-01	5.421e-01	3.472e-01	3.383e-01	3.610e-01	2.121e-01	1.979e-01	2.169e-01	9.862e-02	8.862e-02	1.093e-01
4.210e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.611e-01	3.218e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.831e-01	3.752e-01	3.521e-01	3.941e-01	2.590e-01	2.369e-01	2.824e-01	1.648e-01	1.438e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.421e-01	3.472e-01	3.383e-01	3.614e-01	2.117e-01	1.979e-01	2.179e-01	9.862e-02	8.897e-02	1.086e-01
4.220e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.831e-01	3.752e-01	3.521e-01	3.941e-01	2.590e-01	2.366e-01	2.824e-01	1.652e-01	1.438e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.207e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.424e-01	3.469e-01	3.383e-01	3.614e-01	2.117e-01	1.979e-01	2.179e-01	9.862e-02	8.862e-02	1.072e-01
4.230e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.034e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.831e-01	3.752e-01	3.521e-01	3.941e-01	2.590e-01	2.366e-01	2.821e-01	1.672e-01	1.438e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.352e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.424e-01	3.469e-01	3.383e-01	3.614e-01	2.117e-01	1.979e-01	2.179e-01	9.862e-02	8.931e-02	1.072e-01
4.240e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.828e-01	3.752e-01	3.524e-01	3.941e-01	2.603e-01	2.366e-01	2.821e-01	1.672e-01	1.438e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.352e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.424e-01	3.486e-01	3.383e-01	3.614e-01	2.117e-01	1.979e-01	2.190e-01	9.862e-02	8.931e-02	1.083e-01
4.250e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.169e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.614e-01	5.341e-01	5.828e-01	3.752e-01	3.524e-01	3.945e-01	2.603e-01	2.372e-01	2.821e-01	1.666e-01	1.434e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.352e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.424e-01	3.483e-01	3.383e-01	3.614e-01	2.121e-01	1.972e-01	2.193e-01	9.862e-02	8.931e-02	1.083e-01
4.260e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.815e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.617e-01	5.341e-01	5.831e-01	3.752e-01	3.541e-01	3.938e-01	2.603e-01	2.372e-01	2.797e-01	1.666e-01	1.434e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.352e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.324e-01	5.424e-01	3.483e-01	3.383e-01	3.614e-01	2.121e-01	1.972e-01	2.197e-01	9.862e-02	8.931e-02	1.083e-01
4.270e+04	7.931e-01	7.931e-01	7.931e-01	5.747e-01	5.661e-01	6.185e-01	3.836e-01	3.339e-01	4.154e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.621e-01	5.341e-01	5.831e-01	3.755e-01	3.534e-01	3.938e-01	2.603e-01	2.369e-01	2.797e-01	1.686e-01	1.445e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.352e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.379e-01	5.324e-01	5.428e-01	3.483e-01	3.383e-01	3.614e-01	2.121e-01	1.972e-01	2.217e-01	9.966e-02	8.931e-02	1.083e-01
4.280e+04	7.931e-01	7.931e-01	7.931e-01	5.776e-01	5.661e-01	6.185e-01	3.836e-01	3.339e-01	4.171e-01	3.207e-01	3.046e-01	3.511e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.617e-01	5.341e-01	5.831e-01	3.759e-01	3.531e-01	3.928e-01	2.603e-01	2.362e-01	2.797e-01	1.686e-01	1.445e-01	1.941e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.611e-01	5.862e-01	3.793e-01	3.224e-01	3.987e-01	3.140e-01	2.709e-01	3.372e-01	3.121e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.952e-01	5.383e-01	5.321e-01	5.428e-01	3.483e-01	3.379e-01	3.607e-01	2.121e-01	1.972e-01	2.221e-01	1.000e-01	8.931e-02	1.083e-01
