n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max
4.130e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.276e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.926e-01	4.580e-01	4.409e-01	3.670e-01	4.836e-01	3.357e-01	3.016e-01	3.940e-01	2.404e-01	1.863e-01	2.717e-01	1.408e-01	1.124e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.974e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.347e-01	4.509e-01	4.338e-01	4.637e-01	4.367e-01	4.281e-01	4.452e-01	3.229e-01	2.959e-01	3.442e-01	2.276e-01	1.963e-01	2.347e-01	1.095e-01	9.388e-02	1.252e-01
4.140e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.276e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.926e-01	4.580e-01	4.409e-01	3.670e-01	4.836e-01	3.371e-01	3.016e-01	3.940e-01	2.404e-01	1.863e-01	2.731e-01	1.408e-01	1.124e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.974e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.347e-01	4.509e-01	4.338e-01	4.637e-01	4.367e-01	4.281e-01	4.452e-01	3.229e-01	2.959e-01	3.442e-01	2.276e-01	1.963e-01	2.347e-01	1.095e-01	9.388e-02	1.252e-01
4.150e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.276e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.580e-01	4.409e-01	3.670e-01	4.836e-01	3.371e-01	2.987e-01	3.940e-01	2.404e-01	1.849e-01	2.745e-01	1.408e-01	1.109e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.347e-01	4.495e-01	4.338e-01	4.637e-01	4.367e-01	4.281e-01	4.452e-01	3.229e-01	2.959e-01	3.442e-01	2.276e-01	1.963e-01	2.347e-01	1.095e-01	9.388e-02	1.223e-01
4.160e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.276e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.580e-01	4.395e-01	3.670e-01	4.836e-01	3.371e-01	2.987e-01	3.940e-01	2.375e-01	1.849e-01	2.731e-01	1.380e-01	1.095e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.347e-01	4.495e-01	4.338e-01	4.637e-01	4.367e-01	4.267e-01	4.452e-01	3.229e-01	2.959e-01	3.442e-01	2.276e-01	1.963e-01	2.333e-01	1.095e-01	9.246e-02	1.223e-01
4.170e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.347e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.580e-01	4.395e-01	3.656e-01	4.836e-01	3.371e-01	2.987e-01	3.940e-01	2.404e-01	1.849e-01	2.759e-01	1.380e-01	1.095e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.347e-01	4.509e-01	4.338e-01	4.651e-01	4.367e-01	4.267e-01	4.452e-01	3.229e-01	2.959e-01	3.442e-01	2.276e-01	1.963e-01	2.333e-01	1.095e-01	9.246e-02	1.209e-01
4.180e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.096e-01	2.631e-01	2.347e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.580e-01	4.395e-01	3.656e-01	4.836e-01	3.371e-01	2.959e-01	3.940e-01	2.404e-01	1.849e-01	2.759e-01	1.366e-01	1.095e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.343e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.509e-01	4.338e-01	4.651e-01	4.353e-01	4.267e-01	4.438e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.333e-01	1.095e-01	9.246e-02	1.209e-01
4.190e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.946e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.954e-01	4.580e-01	4.367e-01	3.656e-01	4.836e-01	3.371e-01	2.959e-01	3.940e-01	2.404e-01	1.849e-01	2.759e-01	1.366e-01	1.095e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.495e-01	4.338e-01	4.651e-01	4.353e-01	4.267e-01	4.466e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.333e-01	1.095e-01	9.246e-02	1.209e-01
4.200e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.913e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.954e-01	4.580e-01	4.367e-01	3.656e-01	4.836e-01	3.371e-01	2.944e-01	3.940e-01	2.418e-01	1.849e-01	2.759e-01	1.351e-01	1.109e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.495e-01	4.338e-01	4.651e-01	4.353e-01	4.267e-01	4.481e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.388e-02	1.209e-01
4.210e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.396e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.954e-01	4.580e-01	4.367e-01	3.684e-01	4.836e-01	3.371e-01	2.944e-01	3.940e-01	2.404e-01	1.849e-01	2.759e-01	1.351e-01	1.109e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.495e-01	4.324e-01	4.666e-01	4.353e-01	4.267e-01	4.481e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.388e-02	1.209e-01
4.220e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.396e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.969e-01	4.580e-01	4.367e-01	3.684e-01	4.836e-01	3.400e-01	2.944e-01	3.940e-01	2.404e-01	1.849e-01	2.731e-01	1.351e-01	1.124e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.963e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.509e-01	4.324e-01	4.666e-01	4.367e-01	4.267e-01	4.481e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.388e-02	1.223e-01
4.230e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.969e-01	4.580e-01	4.381e-01	3.684e-01	4.836e-01	3.400e-01	2.944e-01	3.969e-01	2.404e-01	1.863e-01	2.745e-01	1.351e-01	1.124e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.233e-01	2.756e-01	2.560e-01	2.963e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.509e-01	4.338e-01	4.666e-01	4.367e-01	4.253e-01	4.481e-01	3.229e-01	2.959e-01	3.442e-01	2.247e-01	1.963e-01	2.347e-01	1.095e-01	9.388e-02	1.223e-01
4.240e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.969e-01	4.580e-01	4.367e-01	3.684e-01	4.836e-01	3.400e-01	2.944e-01	3.969e-01	2.404e-01	1.863e-01	2.745e-01	1.351e-01	1.109e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.560e-01	2.963e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.509e-01	4.338e-01	4.666e-01	4.367e-01	4.253e-01	4.481e-01	3.229e-01	2.987e-01	3.442e-01	2.247e-01	1.949e-01	2.347e-01	1.095e-01	9.246e-02	1.223e-01
4.250e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.954e-01	4.580e-01	4.367e-01	3.684e-01	4.836e-01	3.400e-01	2.944e-01	3.983e-01	2.404e-01	1.863e-01	2.745e-01	1.351e-01	1.109e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.963e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.509e-01	4.338e-01	4.666e-01	4.367e-01	4.267e-01	4.481e-01	3.229e-01	2.987e-01	3.442e-01	2.233e-01	1.949e-01	2.347e-01	1.095e-01	9.103e-02	1.223e-01
4.260e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.296e-01	3.969e-01	4.580e-01	4.367e-01	3.656e-01	4.836e-01	3.385e-01	2.944e-01	3.983e-01	2.390e-01	1.849e-01	2.745e-01	1.351e-01	1.109e-01	1.835e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.963e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.523e-01	4.338e-01	4.666e-01	4.381e-01	4.267e-01	4.481e-01	3.229e-01	2.987e-01	3.442e-01	2.233e-01	1.949e-01	2.375e-01	1.095e-01	9.103e-02	1.223e-01
4.270e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.969e-01	4.580e-01	4.367e-01	3.656e-01	4.836e-01	3.385e-01	2.944e-01	3.969e-01	2.390e-01	1.849e-01	2.774e-01	1.351e-01	1.109e-01	1.821e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.538e-01	4.338e-01	4.666e-01	4.367e-01	4.267e-01	4.481e-01	3.229e-01	2.987e-01	3.442e-01	2.262e-01	1.949e-01	2.375e-01	1.081e-01	9.103e-02	1.223e-01
4.280e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.969e-01	4.580e-01	4.367e-01	3.684e-01	4.850e-01	3.385e-01	2.930e-01	3.983e-01	2.404e-01	1.835e-01	2.774e-01	1.351e-01	1.124e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.538e-01	4.324e-01	4.666e-01	4.367e-01	4.267e-01	4.466e-01	3.229e-01	2.987e-01	3.442e-01	2.233e-01	1.949e-01	2.390e-01	1.095e-01	9.103e-02	1.223e-01
4.290e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.969e-01	4.580e-01	4.367e-01	3.684e-01	4.850e-01	3.385e-01	2.930e-01	3.983e-01	2.404e-01	1.835e-01	2.774e-01	1.366e-01	1.124e-01	1.792e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.538e-01	4.324e-01	4.680e-01	4.367e-01	4.296e-01	4.466e-01	3.229e-01	2.987e-01	3.442e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.103e-02	1.223e-01
4.300e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.566e-01	4.367e-01	3.684e-01	4.865e-01	3.400e-01	2.930e-01	3.969e-01	2.404e-01	1.849e-01	2.759e-01	1.366e-01	1.138e-01	1.792e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.726e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.538e-01	4.338e-01	4.666e-01	4.367e-01	4.296e-01	4.466e-01	3.229e-01	2.973e-01	3.442e-01	2.247e-01	1.963e-01	2.347e-01	1.095e-01	9.103e-02	1.223e-01
4.310e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.246e-01	2.063e-01	2.529e-01	4.281e-01	3.940e-01	4.566e-01	4.367e-01	3.684e-01	4.879e-01	3.400e-01	2.930e-01	3.969e-01	2.404e-01	1.849e-01	2.759e-01	1.380e-01	1.138e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.726e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.797e-01	2.400e-01	4.538e-01	4.338e-01	4.666e-01	4.367e-01	4.296e-01	4.466e-01	3.229e-01	2.973e-01	3.442e-01	2.247e-01	1.963e-01	2.347e-01	1.095e-01	9.103e-02	1.238e-01
4.320e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.770e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.246e-01	2.063e-01	2.529e-01	4.281e-01	3.912e-01	4.566e-01	4.367e-01	3.684e-01	4.836e-01	3.400e-01	2.959e-01	3.969e-01	2.404e-01	1.849e-01	2.688e-01	1.380e-01	1.109e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.726e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.538e-01	4.324e-01	4.666e-01	4.367e-01	4.296e-01	4.481e-01	3.229e-01	2.973e-01	3.442e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.103e-02	1.238e-01
4.330e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.934e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.246e-01	2.063e-01	2.529e-01	4.281e-01	3.912e-01	4.552e-01	4.324e-01	3.684e-01	4.850e-01	3.400e-01	2.959e-01	3.954e-01	2.418e-01	1.849e-01	2.745e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.726e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.538e-01	4.324e-01	4.651e-01	4.381e-01	4.296e-01	4.481e-01	3.229e-01	2.973e-01	3.428e-01	2.247e-01	1.963e-01	2.361e-01	1.095e-01	9.103e-02	1.238e-01
4.340e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.974e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.246e-01	2.063e-01	2.529e-01	4.267e-01	3.912e-01	4.552e-01	4.296e-01	3.698e-01	4.850e-01	3.385e-01	2.930e-01	3.954e-01	2.418e-01	1.835e-01	2.731e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.538e-01	4.324e-01	4.666e-01	4.381e-01	4.296e-01	4.481e-01	3.229e-01	2.987e-01	3.428e-01	2.247e-01	1.963e-01	2.361e-01	1.109e-01	9.103e-02	1.238e-01
4.350e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.974e-01	2.774e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.940e-01	4.552e-01	4.324e-01	3.698e-01	4.865e-01	3.385e-01	2.930e-01	3.954e-01	2.418e-01	1.835e-01	2.688e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.509e-01	4.338e-01	4.666e-01	4.381e-01	4.281e-01	4.481e-01	3.229e-01	2.987e-01	3.428e-01	2.233e-01	1.963e-01	2.361e-01	1.109e-01	9.103e-02	1.238e-01
4.360e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.974e-01	2.783e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.940e-01	4.552e-01	4.324e-01	3.713e-01	4.865e-01	3.385e-01	2.930e-01	3.954e-01	2.432e-01	1.835e-01	2.688e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.495e-01	4.310e-01	4.680e-01	4.381e-01	4.281e-01	4.481e-01	3.215e-01	2.987e-01	3.428e-01	2.233e-01	1.963e-01	2.361e-01	1.109e-01	9.103e-02	1.238e-01
4.370e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.438e-01	2.987e-01	2.783e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.940e-01	4.552e-01	4.324e-01	3.713e-01	4.865e-01	3.385e-01	2.930e-01	3.954e-01	2.432e-01	1.835e-01	2.688e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.495e-01	4.310e-01	4.680e-01	4.381e-01	4.281e-01	4.466e-01	3.215e-01	2.987e-01	3.442e-01	2.233e-01	1.963e-01	2.361e-01	1.109e-01	9.103e-02	1.223e-01
4.380e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.438e-01	2.987e-01	2.783e-01	3.064e-01	2.631e-01	2.347e-01	2.974e-01	2.276e-01	2.063e-01	2.529e-01	4.267e-01	3.940e-01	4.552e-01	4.324e-01	3.713e-01	4.865e-01	3.385e-01	2.930e-01	3.954e-01	2.432e-01	1.849e-01	2.688e-01	1.380e-01	1.038e-01	1.806e-01	3.556e-01	3.556e-01	3.556e-01	2.963e-01	2.845e-01	3.200e-01	2.756e-01	2.578e-01	2.920e-01	2.347e-01	2.096e-01	2.510e-01	2.134e-01	1.818e-01	2.400e-01	4.495e-01	4.310e-01	4.680e-01	4.381e-01	4.281e-01	4.481e-01	3.215e-01	2.987e-01	3.428e-01	2.233e-01	1.963e-01	2.361e-01	1.109e-01	9.530e-02	1.223e-01
