n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max
4.090e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.661e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.941e-02	3.580e-02	4.141e-02	3.044e-02	5.076e-02	6.355e-02	4.135e-02	6.919e-02	5.833e-02	5.126e-02	6.172e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.572e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.320e-02	3.176e-02	3.613e-02	5.278e-02	4.924e-02	5.670e-02	5.736e-02	5.301e-02	6.543e-02	5.062e-02	4.685e-02	5.257e-02
4.100e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.661e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.981e-02	3.617e-02	4.133e-02	3.044e-02	5.072e-02	6.328e-02	4.135e-02	6.884e-02	5.824e-02	5.130e-02	6.172e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.572e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.330e-02	3.176e-02	3.613e-02	5.271e-02	4.959e-02	5.670e-02	5.736e-02	5.301e-02	6.533e-02	5.062e-02	4.685e-02	5.257e-02
4.110e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.661e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.620e-02	1.981e-02	3.617e-02	4.088e-02	3.044e-02	5.072e-02	6.328e-02	4.135e-02	6.884e-02	5.824e-02	5.137e-02	6.159e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.609e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.330e-02	3.176e-02	3.598e-02	5.271e-02	4.959e-02	5.675e-02	5.736e-02	5.301e-02	6.533e-02	5.062e-02	4.645e-02	5.257e-02
4.120e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.685e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.981e-02	3.617e-02	4.088e-02	3.030e-02	5.072e-02	6.306e-02	4.135e-02	6.884e-02	5.744e-02	5.137e-02	6.159e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.609e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.355e-02	3.176e-02	3.598e-02	5.319e-02	4.959e-02	5.675e-02	5.736e-02	5.301e-02	6.623e-02	5.007e-02	4.645e-02	5.257e-02
4.130e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.688e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.981e-02	3.617e-02	4.045e-02	3.030e-02	5.072e-02	6.306e-02	4.135e-02	6.910e-02	5.744e-02	5.137e-02	6.170e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.609e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.355e-02	3.176e-02	3.624e-02	5.319e-02	4.959e-02	5.675e-02	5.736e-02	5.258e-02	6.623e-02	5.007e-02	4.645e-02	5.246e-02
4.140e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.345e-01	1.688e-01	1.545e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.981e-02	3.617e-02	4.045e-02	3.030e-02	5.072e-02	6.306e-02	4.138e-02	6.910e-02	5.767e-02	5.167e-02	6.137e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.609e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.620e-01	3.015e-03	3.015e-03	5.169e-03	3.355e-02	3.176e-02	3.608e-02	5.336e-02	4.959e-02	5.675e-02	5.736e-02	5.253e-02	6.623e-02	4.994e-02	4.704e-02	5.246e-02
4.150e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.446e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.916e-02	3.587e-02	4.062e-02	3.028e-02	5.072e-02	6.306e-02	4.140e-02	6.936e-02	5.767e-02	5.167e-02	6.137e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.609e-02	1.388e-01	1.262e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	5.169e-03	3.361e-02	3.176e-02	3.608e-02	5.336e-02	4.959e-02	5.675e-02	5.736e-02	5.253e-02	6.623e-02	5.007e-02	4.704e-02	5.222e-02
4.160e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.448e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	1.916e-02	3.569e-02	4.062e-02	3.028e-02	5.072e-02	6.289e-02	4.140e-02	6.936e-02	5.767e-02	5.167e-02	6.202e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.141e-01	1.534e-01	1.513e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	5.169e-03	3.348e-02	3.203e-02	3.602e-02	5.336e-02	4.957e-02	5.675e-02	5.789e-02	5.253e-02	6.533e-02	5.007e-02	4.704e-02	5.222e-02
4.170e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.131e-01	1.622e-01	1.448e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.618e-02	2.010e-02	3.540e-02	4.058e-02	3.028e-02	5.072e-02	6.289e-02	4.140e-02	6.807e-02	5.777e-02	5.172e-02	6.202e-02	0.000e+00	0.000e+00	0.000e+00	6.715e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.515e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	5.169e-03	3.350e-02	3.191e-02	3.602e-02	5.336e-02	4.957e-02	5.675e-02	5.772e-02	5.253e-02	6.481e-02	5.007e-02	4.704e-02	5.222e-02
4.180e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.101e-01	1.622e-01	1.448e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.613e-02	2.010e-02	3.540e-02	4.045e-02	3.028e-02	5.072e-02	6.289e-02	4.140e-02	6.807e-02	5.777e-02	5.167e-02	6.202e-02	0.000e+00	0.000e+00	0.000e+00	6.700e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.515e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.345e-02	3.191e-02	3.544e-02	5.336e-02	4.944e-02	5.675e-02	5.772e-02	5.258e-02	6.476e-02	4.994e-02	4.704e-02	5.222e-02
4.190e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.144e-01	1.622e-01	1.448e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.613e-02	2.010e-02	3.535e-02	4.066e-02	3.028e-02	5.072e-02	6.295e-02	4.140e-02	6.807e-02	5.827e-02	5.187e-02	6.202e-02	0.000e+00	0.000e+00	0.000e+00	6.700e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.515e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.345e-02	3.191e-02	3.544e-02	5.336e-02	4.944e-02	5.675e-02	5.785e-02	5.290e-02	6.476e-02	4.994e-02	4.704e-02	5.179e-02
4.200e+04	0.000e+00	0.000e+00	0.000e+00	7.402e-02	6.348e-02	9.790e-02	1.308e-01	1.154e-01	1.622e-01	1.448e-01	1.369e-01	1.688e-01	1.533e-01	1.219e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.613e-02	2.010e-02	3.535e-02	4.066e-02	3.014e-02	5.096e-02	6.279e-02	4.140e-02	6.785e-02	5.782e-02	5.167e-02	6.202e-02	0.000e+00	0.000e+00	0.000e+00	6.700e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.515e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.345e-02	3.203e-02	3.544e-02	5.363e-02	4.944e-02	5.675e-02	5.785e-02	5.330e-02	6.528e-02	4.988e-02	4.761e-02	5.179e-02
4.210e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.138e-01	1.622e-01	1.448e-01	1.366e-01	1.712e-01	1.533e-01	1.249e-01	1.635e-01	0.000e+00	0.000e+00	3.015e-03	2.613e-02	1.987e-02	3.535e-02	4.018e-02	3.011e-02	5.249e-02	6.279e-02	4.140e-02	6.785e-02	5.782e-02	5.173e-02	6.201e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.515e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.345e-02	3.225e-02	3.534e-02	5.382e-02	4.944e-02	5.675e-02	5.785e-02	5.292e-02	6.528e-02	4.988e-02	4.700e-02	5.179e-02
4.220e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.138e-01	1.622e-01	1.448e-01	1.366e-01	1.712e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.637e-02	1.987e-02	3.535e-02	4.018e-02	3.011e-02	5.249e-02	6.316e-02	4.140e-02	6.785e-02	5.782e-02	5.167e-02	6.131e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.349e-02	3.225e-02	3.534e-02	5.298e-02	4.944e-02	5.675e-02	5.785e-02	5.292e-02	6.528e-02	4.925e-02	4.682e-02	5.179e-02
4.230e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.138e-01	1.622e-01	1.455e-01	1.369e-01	1.712e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.637e-02	1.987e-02	3.557e-02	3.967e-02	3.011e-02	5.045e-02	6.316e-02	4.140e-02	6.785e-02	5.759e-02	5.167e-02	6.052e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.349e-02	3.225e-02	3.534e-02	5.255e-02	4.944e-02	5.664e-02	5.785e-02	5.292e-02	6.499e-02	4.912e-02	4.682e-02	5.224e-02
4.240e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.168e-01	1.622e-01	1.455e-01	1.369e-01	1.712e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.637e-02	1.987e-02	3.542e-02	3.967e-02	3.011e-02	5.068e-02	6.316e-02	4.140e-02	6.785e-02	5.759e-02	5.167e-02	6.052e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.349e-02	3.225e-02	3.534e-02	5.200e-02	4.925e-02	5.710e-02	5.785e-02	5.292e-02	6.564e-02	4.912e-02	4.695e-02	5.224e-02
4.250e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.168e-01	1.622e-01	1.455e-01	1.369e-01	1.712e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.655e-02	1.987e-02	3.542e-02	3.967e-02	3.021e-02	5.068e-02	6.316e-02	4.140e-02	6.763e-02	5.782e-02	5.173e-02	6.052e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.349e-02	3.225e-02	3.534e-02	5.200e-02	4.920e-02	5.710e-02	5.631e-02	5.309e-02	6.657e-02	4.912e-02	4.695e-02	5.224e-02
4.260e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.152e-01	1.622e-01	1.455e-01	1.369e-01	1.713e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.655e-02	1.987e-02	3.542e-02	3.953e-02	2.990e-02	4.972e-02	6.316e-02	4.140e-02	6.835e-02	5.782e-02	5.173e-02	6.052e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.350e-02	3.225e-02	3.578e-02	5.188e-02	4.920e-02	5.710e-02	5.631e-02	5.309e-02	6.657e-02	4.949e-02	4.695e-02	5.224e-02
4.270e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.152e-01	1.622e-01	1.455e-01	1.369e-01	1.713e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.655e-02	1.987e-02	3.542e-02	3.939e-02	2.935e-02	4.972e-02	6.316e-02	4.140e-02	6.835e-02	5.759e-02	5.173e-02	6.052e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.371e-02	3.225e-02	3.578e-02	5.188e-02	4.920e-02	5.767e-02	5.631e-02	5.309e-02	6.750e-02	4.988e-02	4.695e-02	5.224e-02
4.280e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.152e-01	1.650e-01	1.455e-01	1.369e-01	1.713e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.655e-02	1.987e-02	3.542e-02	3.873e-02	2.935e-02	4.972e-02	6.304e-02	4.140e-02	6.835e-02	5.736e-02	5.185e-02	6.043e-02	0.000e+00	0.000e+00	0.000e+00	6.600e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.371e-02	3.225e-02	3.578e-02	5.216e-02	4.888e-02	5.743e-02	5.689e-02	5.309e-02	6.750e-02	4.988e-02	4.695e-02	5.224e-02
4.290e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.713e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.680e-02	1.987e-02	3.542e-02	3.873e-02	2.935e-02	4.940e-02	6.361e-02	4.140e-02	6.835e-02	5.736e-02	5.187e-02	6.043e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.371e-02	3.225e-02	3.578e-02	5.216e-02	4.888e-02	5.703e-02	5.635e-02	5.325e-02	6.750e-02	4.933e-02	4.695e-02	5.224e-02
4.300e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.708e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.692e-02	2.010e-02	3.542e-02	3.873e-02	2.932e-02	4.940e-02	6.361e-02	4.140e-02	6.835e-02	5.697e-02	5.187e-02	6.059e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.371e-02	3.225e-02	3.578e-02	5.216e-02	4.888e-02	5.669e-02	5.635e-02	5.334e-02	6.750e-02	4.933e-02	4.688e-02	5.240e-02
4.310e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.708e-01	1.533e-01	1.249e-01	1.630e-01	0.000e+00	0.000e+00	3.015e-03	2.692e-02	1.987e-02	3.542e-02	3.873e-02	2.932e-02	4.940e-02	6.361e-02	4.140e-02	6.835e-02	5.724e-02	5.173e-02	6.059e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.377e-02	3.214e-02	3.587e-02	5.254e-02	4.888e-02	5.669e-02	5.635e-02	5.334e-02	6.750e-02	5.018e-02	4.688e-02	5.224e-02
4.320e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.790e-02	1.308e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.708e-01	1.533e-01	1.249e-01	1.638e-01	0.000e+00	0.000e+00	3.015e-03	2.696e-02	1.987e-02	3.542e-02	3.873e-02	2.932e-02	4.940e-02	6.289e-02	4.140e-02	6.835e-02	5.724e-02	5.173e-02	6.059e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.377e-02	3.214e-02	3.587e-02	5.254e-02	4.861e-02	5.669e-02	5.653e-02	5.334e-02	6.750e-02	5.046e-02	4.688e-02	5.224e-02
4.330e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.348e-02	9.870e-02	1.308e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.708e-01	1.533e-01	1.249e-01	1.638e-01	0.000e+00	0.000e+00	3.015e-03	2.696e-02	1.987e-02	3.542e-02	3.821e-02	2.927e-02	4.940e-02	6.336e-02	4.140e-02	6.835e-02	5.724e-02	5.169e-02	6.059e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.118e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.377e-02	3.214e-02	3.646e-02	5.254e-02	4.861e-02	5.669e-02	5.653e-02	5.334e-02	6.750e-02	5.046e-02	4.688e-02	5.232e-02
4.340e+04	0.000e+00	0.000e+00	0.000e+00	7.367e-02	6.323e-02	9.870e-02	1.316e-01	1.189e-01	1.650e-01	1.455e-01	1.369e-01	1.708e-01	1.533e-01	1.249e-01	1.638e-01	0.000e+00	0.000e+00	3.015e-03	2.696e-02	1.987e-02	3.542e-02	3.806e-02	2.927e-02	4.940e-02	6.336e-02	4.140e-02	6.835e-02	5.724e-02	5.169e-02	6.058e-02	0.000e+00	0.000e+00	0.000e+00	6.565e-02	6.288e-02	7.909e-02	1.388e-01	1.261e-01	1.660e-01	1.441e-01	1.171e-01	1.534e-01	1.517e-01	1.334e-01	1.625e-01	3.015e-03	3.015e-03	4.242e-03	3.377e-02	3.202e-02	3.646e-02	5.216e-02	4.853e-02	5.669e-02	5.653e-02	5.351e-02	6.750e-02	5.058e-02	4.688e-02	5.251e-02
