run.problem.name;run.solver.name;run.randomGenerator.seed;run.problem.simulation.arena;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→quality→behavior.quality→first.agent.velocity.x;best→genotype→size;best→genotype→first→size;best→genotype→second→size;best→body.epistasis;best→brain.epistasis;best→global.epistasis;best→cross.epistasis;all→each[body.epistasis]→avg;all→each[brain.epistasis]→avg;all→each[global.epistasis]→avg;all→each[cross.epistasis]→avg;all→each[body.epistasis]→sd;all→each[brain.epistasis]→sd;all→each[global.epistasis]→sd;all→each[cross.epistasis]→sd
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;97;9700;9700;3.75611e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.07381e-01;2.96429e-01;3.93690e-01;2.83571e-01;3.18185e-02;6.00807e-02;2.50428e-02;4.83392e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;101;10100;10100;3.86417e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.12143e-01;2.06667e-01;3.79762e-01;3.40714e-01;2.65335e-02;2.32993e-02;2.05163e-02;4.29490e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;98;9800;9800;3.79842e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.06190e-01;3.05000e-01;3.95476e-01;2.79762e-01;3.16264e-02;5.22395e-02;2.41394e-02;4.25085e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;102;10200;10200;3.90183e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.12143e-01;2.06905e-01;3.79762e-01;3.40476e-01;2.65335e-02;2.34968e-02;2.05163e-02;4.29232e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;99;9900;9900;3.83662e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.06429e-01;3.09286e-01;3.98333e-01;2.80952e-01;2.95574e-02;5.18911e-02;2.04416e-02;4.23247e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;103;10300;10300;3.94113e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.12143e-01;2.06905e-01;3.79762e-01;3.40476e-01;2.65335e-02;2.34968e-02;2.05163e-02;4.29232e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;100;10000;10000;3.87409e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.04048e-01;3.14286e-01;4.00833e-01;2.83333e-01;2.74079e-02;5.09546e-02;1.85237e-02;3.94836e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;104;10400;10400;3.98130e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.12143e-01;2.06667e-01;3.79881e-01;3.40952e-01;2.63189e-02;2.35413e-02;2.06948e-02;4.33673e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;101;10100;10100;3.91590e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.03571e-01;3.14286e-01;4.00833e-01;2.83810e-01;2.76385e-02;5.09546e-02;1.85237e-02;3.95095e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;105;10500;10500;4.02095e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.11905e-01;2.06905e-01;3.80595e-01;3.42381e-01;2.61905e-02;2.32542e-02;2.06509e-02;4.36150e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;102;10200;10200;3.95429e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;3.33333e-01;4.04762e-01;2.61905e-01;2.02857e-01;3.18571e-01;4.02381e-01;2.83333e-01;2.68277e-02;4.69935e-02;1.72516e-02;3.61873e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;106;10600;10600;4.06040e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.14286e-01;2.14286e-01;3.69048e-01;3.09524e-01;2.11667e-01;2.07143e-01;3.80476e-01;3.42143e-01;2.62758e-02;2.34497e-02;2.06142e-02;4.35987e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;103;10300;10300;3.99648e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;2.02381e-01;3.20000e-01;4.03214e-01;2.84048e-01;2.66199e-02;4.72989e-02;1.72233e-02;3.63054e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;107;10700;10700;4.09974e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.11190e-01;2.09762e-01;3.81429e-01;3.41905e-01;2.64393e-02;2.17424e-02;1.79695e-02;4.19913e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;104;10400;10400;4.03265e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;2.01667e-01;3.20714e-01;4.03571e-01;2.84762e-01;2.66103e-02;4.74348e-02;1.73744e-02;3.59390e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;108;10800;10800;4.13912e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10714e-01;2.10000e-01;3.81071e-01;3.41429e-01;2.68055e-02;2.19203e-02;1.78567e-02;4.18154e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;105;10500;10500;4.07414e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;2.01667e-01;3.21429e-01;4.04048e-01;2.85000e-01;2.57440e-02;4.73205e-02;1.73189e-02;3.57071e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;109;10900;10900;4.17896e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10714e-01;2.09524e-01;3.81310e-01;3.42381e-01;2.68055e-02;2.18218e-02;1.78536e-02;4.21610e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;106;10600;10600;4.11440e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.98810e-01;3.25952e-01;4.04643e-01;2.84524e-01;2.55051e-02;4.30808e-02;1.71276e-02;3.23626e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;110;11000;11000;4.21759e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10238e-01;2.09524e-01;3.81667e-01;3.43571e-01;2.63103e-02;2.12959e-02;1.74818e-02;3.82815e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;107;10700;10700;4.15251e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.97619e-01;3.27381e-01;4.05238e-01;2.85476e-01;2.50849e-02;4.31702e-02;1.64027e-02;3.22080e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;111;11100;11100;4.26008e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10238e-01;2.09524e-01;3.81667e-01;3.43571e-01;2.63103e-02;2.12959e-02;1.74818e-02;3.82815e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;108;10800;10800;4.19366e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.96190e-01;3.29524e-01;4.06071e-01;2.86429e-01;2.43090e-02;4.32154e-02;1.66577e-02;3.07604e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;112;11200;11200;4.29826e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10238e-01;2.09524e-01;3.81667e-01;3.43571e-01;2.63103e-02;2.12959e-02;1.74818e-02;3.82815e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;109;10900;10900;4.23457e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.96190e-01;3.30238e-01;4.06548e-01;2.86667e-01;2.43090e-02;4.30755e-02;1.66134e-02;3.08460e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;113;11300;11300;4.33923e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.10238e-01;2.10000e-01;3.81190e-01;3.42143e-01;2.42939e-02;2.00283e-02;1.68342e-02;3.66783e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;110;11000;11000;4.27412e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.95714e-01;3.30952e-01;4.07262e-01;2.87857e-01;2.39472e-02;4.31866e-02;1.62617e-02;3.08781e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;114;11400;11400;4.37878e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.09524e-01;2.10476e-01;3.81310e-01;3.42619e-01;2.30842e-02;2.01243e-02;1.67053e-02;3.71757e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;111;11100;11100;4.31593e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.95476e-01;3.33333e-01;4.08571e-01;2.88333e-01;2.50385e-02;4.21906e-02;1.61379e-02;3.02849e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;115;11500;11500;4.42085e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.09762e-01;2.10714e-01;3.81429e-01;3.42381e-01;2.34968e-02;2.00269e-02;1.68291e-02;3.71581e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;112;11200;11200;4.35275e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.95476e-01;3.33333e-01;4.08810e-01;2.88810e-01;2.50385e-02;4.21906e-02;1.62551e-02;3.02400e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;116;11600;11600;4.46362e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.09286e-01;2.09286e-01;3.82143e-01;3.45714e-01;2.24101e-02;1.97188e-02;1.66241e-02;3.23810e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;113;11300;11300;4.39597e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.95000e-01;3.34048e-01;4.08929e-01;2.88810e-01;2.51289e-02;4.22517e-02;1.61813e-02;3.02400e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;117;11700;11700;4.49849e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;2.14286e-01;3.92857e-01;3.33333e-01;2.09762e-01;2.09286e-01;3.82381e-01;3.45714e-01;2.25110e-02;1.97188e-02;1.66053e-02;3.23810e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;114;11400;11400;4.43708e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.93810e-01;3.34762e-01;4.08929e-01;2.89286e-01;2.56481e-02;4.16251e-02;1.61813e-02;3.05607e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;118;11800;11800;4.54339e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10714e-01;2.08810e-01;3.83095e-01;3.46667e-01;2.26816e-02;1.95919e-02;1.69516e-02;3.28744e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;115;11500;11500;4.47508e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.93810e-01;3.34762e-01;4.08929e-01;2.89286e-01;2.56481e-02;4.16251e-02;1.61813e-02;3.05607e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;119;11900;11900;4.57953e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10714e-01;2.08095e-01;3.83095e-01;3.47381e-01;2.26816e-02;1.92313e-02;1.70350e-02;3.21376e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;116;11600;11600;4.51325e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.94048e-01;3.34762e-01;4.09048e-01;2.89286e-01;2.57264e-02;4.13519e-02;1.61062e-02;3.03746e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;120;12000;12000;4.62073e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10476e-01;2.08333e-01;3.83095e-01;3.47381e-01;2.25173e-02;1.91589e-02;1.73646e-02;3.24884e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;117;11700;11700;4.55365e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.93333e-01;3.36905e-01;4.09286e-01;2.88333e-01;2.54840e-02;3.66350e-02;1.62167e-02;2.73333e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;121;12100;12100;4.66263e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10238e-01;2.08571e-01;3.82976e-01;3.47143e-01;2.23493e-02;1.90833e-02;1.73381e-02;3.25033e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;118;11800;11800;4.59358e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.93333e-01;3.36905e-01;4.09286e-01;2.88333e-01;2.54840e-02;3.66350e-02;1.62167e-02;2.73333e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;122;12200;12200;4.70194e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10952e-01;2.08810e-01;3.83214e-01;3.46667e-01;2.23404e-02;1.90044e-02;1.72266e-02;3.23529e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;119;11900;11900;4.63427e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.91429e-01;3.40952e-01;4.09643e-01;2.86905e-01;2.51796e-02;3.00943e-02;1.61567e-02;2.31761e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;123;12300;12300;4.74363e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;1.90476e-01;4.16667e-01;4.04762e-01;2.10952e-01;2.08810e-01;3.83214e-01;3.46667e-01;2.23404e-02;1.90044e-02;1.72266e-02;3.23529e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;120;12000;12000;4.67436e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90238e-01;3.41667e-01;4.09762e-01;2.87619e-01;2.57528e-02;2.99991e-02;1.58990e-02;2.34931e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;124;12400;12400;4.78417e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.11667e-01;2.08095e-01;3.83929e-01;3.48095e-01;2.25613e-02;1.95238e-02;1.76074e-02;3.31252e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;121;12100;12100;4.71655e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90714e-01;3.42857e-01;4.10119e-01;2.86667e-01;2.59720e-02;2.95468e-02;1.60935e-02;2.30645e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;125;12500;12500;4.82095e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.11905e-01;2.08095e-01;3.84167e-01;3.48333e-01;2.27128e-02;1.95238e-02;1.80431e-02;3.36136e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;122;12200;12200;4.75825e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90714e-01;3.42857e-01;4.10238e-01;2.86905e-01;2.59720e-02;2.95468e-02;1.61852e-02;2.34194e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;126;12600;12600;4.86058e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.12143e-01;2.08095e-01;3.84286e-01;3.48333e-01;2.33515e-02;1.95238e-02;1.88291e-02;3.36136e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;123;12300;12300;4.79799e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90952e-01;3.43333e-01;4.10595e-01;2.86905e-01;2.60777e-02;2.88046e-02;1.56578e-02;2.29302e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;127;12700;12700;4.90461e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.12619e-01;2.07619e-01;3.84524e-01;3.48810e-01;2.33904e-02;1.93664e-02;1.87854e-02;3.33970e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;124;12400;12400;4.84173e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90952e-01;3.44048e-01;4.10595e-01;2.86190e-01;2.62942e-02;2.82472e-02;1.54757e-02;2.28323e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;128;12800;12800;4.94270e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.12619e-01;2.07619e-01;3.84524e-01;3.48810e-01;2.33904e-02;1.93664e-02;1.87854e-02;3.33970e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;125;12500;12500;4.87603e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.91429e-01;3.43810e-01;4.10595e-01;2.85952e-01;2.62812e-02;2.80346e-02;1.54757e-02;2.29598e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;129;12900;12900;4.98148e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.13571e-01;2.07857e-01;3.85238e-01;3.49048e-01;2.39176e-02;1.93004e-02;1.90863e-02;3.40435e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;126;12600;12600;4.91556e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.91190e-01;3.43571e-01;4.10357e-01;2.85952e-01;2.63964e-02;2.78185e-02;1.53802e-02;2.29598e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;130;13000;13000;5.01821e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.13571e-01;2.07857e-01;3.85238e-01;3.49048e-01;2.39176e-02;1.93004e-02;1.90863e-02;3.40435e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;127;12700;12700;4.95446e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.90714e-01;3.44286e-01;4.10595e-01;2.86190e-01;2.61894e-02;2.76478e-02;1.55670e-02;2.33236e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;131;13100;13100;5.05748e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14048e-01;2.07857e-01;3.85714e-01;3.49524e-01;2.39271e-02;1.90044e-02;1.94889e-02;3.44836e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;128;12800;12800;4.99228e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.89762e-01;3.45000e-01;4.10119e-01;2.85476e-01;2.61807e-02;2.78673e-02;1.52804e-02;2.34485e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;132;13200;13200;5.10069e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14286e-01;2.07857e-01;3.85833e-01;3.49524e-01;2.40464e-02;1.90044e-02;1.96407e-02;3.44836e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;129;12900;12900;5.03524e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.90476e-01;3.57143e-01;4.16667e-01;2.85714e-01;1.89524e-01;3.45000e-01;4.10000e-01;2.85476e-01;2.64961e-02;2.78673e-02;1.52753e-02;2.34485e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;133;13300;13300;5.13919e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14286e-01;2.07857e-01;3.85833e-01;3.49524e-01;2.40464e-02;1.90044e-02;1.96407e-02;3.44836e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;130;13000;13000;5.07437e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.42857e-01;4.04762e-01;4.16667e-01;2.85714e-01;1.88571e-01;3.45476e-01;4.10119e-01;2.86190e-01;2.72887e-02;2.84711e-02;1.52804e-02;2.30793e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;134;13400;13400;5.17879e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14286e-01;2.07857e-01;3.85833e-01;3.49524e-01;2.40464e-02;1.90044e-02;1.96407e-02;3.44836e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;131;13100;13100;5.11182e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;1.42857e-01;4.04762e-01;4.16667e-01;2.85714e-01;1.88571e-01;3.45476e-01;4.10119e-01;2.86190e-01;2.72887e-02;2.84711e-02;1.52804e-02;2.30793e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;135;13500;13500;5.21738e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14524e-01;2.07619e-01;3.86190e-01;3.50238e-01;2.43963e-02;1.90714e-02;2.00849e-02;3.48783e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;132;13200;13200;5.15147e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.88333e-01;3.46667e-01;4.10357e-01;2.85714e-01;2.69574e-02;2.82361e-02;1.53802e-02;2.28373e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;136;13600;13600;5.25649e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.14524e-01;2.07619e-01;3.86190e-01;3.50238e-01;2.43963e-02;1.90714e-02;2.00849e-02;3.48783e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;10;null;133;13300;13300;5.18977e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.38095e-01;3.57143e-01;4.28571e-01;2.61905e-01;1.86905e-01;3.46429e-01;4.10595e-01;2.87857e-01;2.76385e-02;2.84472e-02;1.55670e-02;2.33515e-02
locomotion[hilly[5-0.75]];ga-epistasis-1.0;9;null;137;13700;13700;5.29553e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;84;84;2.61905e-01;1.90476e-01;4.28571e-01;4.04762e-01;2.13810e-01;2.07381e-01;3.85714e-01;3.50238e-01;2.47390e-02;1.91352e-02;1.99205e-02;3.48783e-02
